record_id,animal_type,date,time,location_x,location_y,movement_speed_mps,activity,temperature_c,is_near_water,steps_taken
303,Elephant,2024-01-13,14:00:00,802.6199,865.8597,9.22,Chasing,14.09,False,275
304,Monkey,2024-01-13,15:00:00,116.1352,955.8156,0.653,Resting,23.95,True,688
305,Leopard,2024-01-13,16:00:00,187.297,308.1037,7.309,Exploring,19.25,True,564
306,Elephant,2024-01-13,17:00:00,680.4703,540.1366,1.625,Resting,38.1,True,620
307,Deer,2024-01-13,18:00:00,388.9866,647.4082,6.142,Running,22.04,True,446
308,Monkey,2024-01-13,19:00:00,563.2929,520.4268,0.435,Drinking,18.82,True,660
309,Wolf,2024-01-13,20:00:00,614.815,213.5042,6.088,Running,28.53,False,678
310,Elephant,2024-01-13,21:00:00,776.2035,581.2345,7.869,Resting,30.94,True,30
311,Leopard,2024-01-13,22:00:00,805.717,258.6708,4.138,Walking,35.94,True,530
312,Tiger,2024-01-13,23:00:00,280.0962,165.0223,11.309,Hiding,33.67,True,428
313,Rabbit,2024-01-14,00:00:00,541.2967,505.5241,5.149,Running,32.65,False,188
314,Bear,2024-01-14,01:00:00,123.5239,371.9988,3.647,Chasing,15.74,False,640
315,Fox,2024-01-14,02:00:00,842.0152,27.4097,9.74,Walking,17.87,True,547
316,Bear,2024-01-14,03:00:00,845.4479,949.6778,2.499,Hiding,15.88,False,463
317,Leopard,2024-01-14,04:00:00,299.5057,39.5566,9.597,Hiding,19.68,True,295
318,Boar,2024-01-14,05:00:00,160.6202,902.9558,10.342,Exploring,35.2,True,716
319,Boar,2024-01-14,06:00:00,70.0918,189.7363,3.224,Walking,24.77,False,195
320,Tiger,2024-01-14,07:00:00,574.9764,141.8623,8.156,Eating,28.06,True,621
321,Fox,2024-01-14,08:00:00,91.4281,69.164,5.342,Resting,31.4,False,208
322,Wolf,2024-01-14,09:00:00,680.5948,425.7047,6.803,Resting,24.15,False,504
323,Tiger,2024-01-14,10:00:00,678.1264,586.8625,7.012,Hiding,14.3,True,463
324,Bear,2024-01-14,11:00:00,613.9874,903.7346,2.404,Exploring,19.76,False,458
325,Tiger,2024-01-14,12:00:00,876.5605,783.7485,10.278,Exploring,26.77,True,210
326,Bear,2024-01-14,13:00:00,378.2807,159.6236,11.813,Hiding,27.78,True,570
327,Elephant,2024-01-14,14:00:00,902.2696,167.7259,6.204,Chasing,16.88,True,456
328,Boar,2024-01-14,15:00:00,36.9254,8.1604,1.544,Exploring,32.47,False,111
329,Elephant,2024-01-14,16:00:00,112.757,687.8215,8.827,Hiding,15.31,False,735
330,Rabbit,2024-01-14,17:00:00,412.2056,17.4793,1.958,Resting,11.42,False,491
331,Fox,2024-01-14,18:00:00,593.993,138.5484,0.492,Eating,12.41,False,83
332,Wolf,2024-01-14,19:00:00,32.3756,634.5488,5.64,Chasing,18.47,True,255
333,Bear,2024-01-14,20:00:00,567.4345,150.2683,8.153,Eating,36.9,True,369
334,Wolf,2024-01-14,21:00:00,307.3983,153.2167,5.973,Walking,31.71,False,411
335,Bear,2024-01-14,22:00:00,887.1468,234.0031,2.322,Eating,15.33,False,671
336,Leopard,2024-01-14,23:00:00,533.2846,385.2608,5.776,Walking,18.82,False,272
337,Tiger,2024-01-15,00:00:00,587.8939,7.8661,1.981,Exploring,13.0,False,715
338,Rabbit,2024-01-15,01:00:00,945.6218,746.0624,10.949,Walking,34.98,False,211
339,Boar,2024-01-15,02:00:00,764.171,773.8237,5.181,Eating,20.61,False,106
340,Bear,2024-01-15,03:00:00,438.2733,366.7442,3.803,Walking,15.71,False,81
341,Wolf,2024-01-15,04:00:00,476.8796,798.1238,9.434,Walking,36.65,True,506
342,Rabbit,2024-01-15,05:00:00,647.9239,284.7716,6.576,Drinking,23.24,False,287
343,Deer,2024-01-15,06:00:00,200.1992,985.6935,1.65,Eating,39.62,False,699
344,Deer,2024-01-15,07:00:00,88.6508,397.7322,1.334,Eating,21.92,False,726
345,Elephant,2024-01-15,08:00:00,311.2365,668.8165,3.212,Resting,29.32,False,11
346,Boar,2024-01-15,09:00:00,778.3828,322.446,9.177,Running,13.37,True,668
347,Leopard,2024-01-15,10:00:00,257.3238,450.8308,5.418,Hiding,34.48,True,552
348,Wolf,2024-01-15,11:00:00,130.7592,645.0844,2.244,Chasing,33.91,True,125
349,Tiger,2024-01-15,12:00:00,219.0226,347.525,0.468,Running,27.71,True,342
350,Tiger,2024-01-15,13:00:00,678.9729,656.5923,4.457,Eating,12.56,True,344
351,Wolf,2024-01-15,14:00:00,613.9481,146.0148,2.822,Chasing,14.85,True,90
352,Fox,2024-01-15,15:00:00,688.315,483.7526,11.387,Resting,32.64,True,720
353,Leopard,2024-01-15,16:00:00,321.9581,272.8591,2.413,Walking,16.87,False,677
354,Rabbit,2024-01-15,17:00:00,900.8561,920.0284,8.435,Exploring,26.29,True,72
355,Bear,2024-01-15,18:00:00,451.7704,824.7037,2.749,Running,14.49,False,42
356,Fox,2024-01-15,19:00:00,513.713,487.4196,0.774,Exploring,20.25,True,654
357,Bear,2024-01-15,20:00:00,948.808,453.7501,0.128,Drinking,32.22,True,665
358,Bear,2024-01-15,21:00:00,979.2773,833.9892,3.201,Hiding,16.81,True,324
359,Fox,2024-01-15,22:00:00,661.5427,690.4501,10.89,Chasing,23.11,False,624
360,Elephant,2024-01-15,23:00:00,944.8132,683.3206,2.83,Resting,32.09,False,708
361,Deer,2024-01-16,00:00:00,541.5074,548.2545,6.633,Hiding,37.28,True,745
362,Bear,2024-01-16,01:00:00,307.2829,862.3595,2.899,Exploring,39.07,False,377
363,Fox,2024-01-16,02:00:00,315.0929,189.4996,8.562,Chasing,18.82,False,192
364,Fox,2024-01-16,03:00:00,558.9406,861.8861,9.209,Eating,16.57,False,215
365,Monkey,2024-01-16,04:00:00,605.0361,520.7411,2.501,Walking,34.76,False,140
366,Elephant,2024-01-16,05:00:00,439.6171,621.3275,0.622,Walking,11.87,False,244
367,Boar,2024-01-16,06:00:00,883.7715,962.4214,1.578,Drinking,30.64,False,27
368,Monkey,2024-01-16,07:00:00,426.6961,424.5033,5.895,Running,34.45,True,657
369,Monkey,2024-01-16,08:00:00,273.4236,668.0321,4.847,Exploring,23.89,False,329
370,Wolf,2024-01-16,09:00:00,7.9819,522.13,1.227,Exploring,36.54,True,247
371,Deer,2024-01-16,10:00:00,970.5693,931.6058,1.393,Walking,17.42,False,504
372,Fox,2024-01-16,11:00:00,824.3133,487.6455,6.702,Running,33.34,True,478
373,Deer,2024-01-16,12:00:00,615.5596,256.132,11.912,Running,31.81,False,63
374,Leopard,2024-01-16,13:00:00,830.5423,482.7331,11.12,Running,33.72,False,697
375,Wolf,2024-01-16,14:00:00,810.2892,916.7575,10.637,Drinking,19.18,False,442
376,Boar,2024-01-16,15:00:00,931.8508,500.7146,0.912,Hiding,14.84,False,655
377,Deer,2024-01-16,16:00:00,386.0677,146.1412,1.363,Chasing,37.19,False,183
378,Tiger,2024-01-16,17:00:00,554.8522,541.6076,8.517,Walking,19.35,False,50
379,Bear,2024-01-16,18:00:00,98.628,387.5993,10.661,Resting,11.2,True,760
380,Leopard,2024-01-16,19:00:00,965.3154,649.774,3.611,Exploring,19.51,False,82
381,Elephant,2024-01-16,20:00:00,985.1271,241.352,5.977,Resting,28.8,True,323
382,Boar,2024-01-16,21:00:00,789.0842,322.2932,4.69,Exploring,16.08,True,570
383,Leopard,2024-01-16,22:00:00,454.121,516.5752,1.639,Walking,12.99,True,344
384,Bear,2024-01-16,23:00:00,496.5668,118.2814,5.042,Hiding,19.12,True,374
385,Wolf,2024-01-17,00:00:00,435.3669,210.5055,5.071,Resting,27.52,False,335
386,Bear,2024-01-17,01:00:00,293.3106,801.3413,7.643,Hiding,12.79,False,134
387,Monkey,2024-01-17,02:00:00,527.7914,939.2195,9.02,Exploring,19.88,True,576
388,Bear,2024-01-17,03:00:00,53.4451,969.5352,9.433,Eating,28.44,False,324
389,Monkey,2024-01-17,04:00:00,991.8871,937.2617,1.97,Chasing,16.5,True,462
390,Wolf,2024-01-17,05:00:00,424.0501,942.0193,7.366,Exploring,16.34,False,123
391,Rabbit,2024-01-17,06:00:00,927.3666,821.0924,2.771,Exploring,26.18,False,77
392,Monkey,2024-01-17,07:00:00,724.2715,735.6146,9.296,Resting,32.46,False,36
393,Elephant,2024-01-17,08:00:00,289.9429,231.8387,5.928,Chasing,12.16,False,411
394,Bear,2024-01-17,09:00:00,222.0526,441.7302,4.285,Exploring,31.89,False,530
395,Bear,2024-01-17,10:00:00,995.6754,397.9657,10.495,Running,12.21,True,282
396,Elephant,2024-01-17,11:00:00,772.1264,730.3435,10.392,Running,33.55,False,270
397,Tiger,2024-01-17,12:00:00,249.6615,475.3864,11.112,Running,20.26,True,607
398,Fox,2024-01-17,13:00:00,67.445,360.1736,6.888,Resting,26.7,True,137
399,Rabbit,2024-01-17,14:00:00,696.9165,814.075,8.108,Running,21.34,False,451
400,Boar,2024-01-17,15:00:00,303.0165,749.9064,5.153,Hiding,18.94,False,469
401,Monkey,2024-01-17,16:00:00,221.3308,368.8172,10.809,Running,34.74,True,125
402,Elephant,2024-01-17,17:00:00,734.9374,419.3207,5.845,Drinking,29.73,True,332
403,Wolf,2024-01-17,18:00:00,679.2613,893.1882,8.85,Exploring,16.67,True,127
404,Monkey,2024-01-17,19:00:00,481.4127,732.6785,10.119,Drinking,25.91,False,493
405,Fox,2024-01-17,20:00:00,942.6559,689.9826,5.168,Hiding,11.98,True,590
406,Wolf,2024-01-17,21:00:00,679.6384,711.7036,10.064,Exploring,27.1,False,519
407,Leopard,2024-01-17,22:00:00,893.4196,102.3028,10.642,Walking,33.71,True,274
408,Bear,2024-01-17,23:00:00,190.5529,563.5015,0.126,Eating,31.15,False,512
409,Leopard,2024-01-18,00:00:00,296.6459,291.0011,5.248,Resting,27.23,False,378
410,Monkey,2024-01-18,01:00:00,104.5201,84.8329,11.471,Running,34.91,False,709
411,Fox,2024-01-18,02:00:00,304.58,731.0671,0.658,Running,19.33,False,333
412,Rabbit,2024-01-18,03:00:00,971.7783,304.3354,5.289,Walking,24.28,False,614
413,Monkey,2024-01-18,04:00:00,962.8562,310.0584,9.766,Drinking,18.56,True,232
414,Elephant,2024-01-18,05:00:00,760.3864,639.8554,5.8,Resting,21.86,True,107
415,Deer,2024-01-18,06:00:00,521.0483,666.2632,8.752,Running,25.39,True,424
416,Monkey,2024-01-18,07:00:00,780.7798,474.0647,10.315,Eating,21.21,False,706
417,Bear,2024-01-18,08:00:00,553.487,556.4676,2.437,Running,12.25,False,18
418,Bear,2024-01-18,09:00:00,3.5085,848.8873,2.536,Exploring,15.06,True,632
419,Monkey,2024-01-18,10:00:00,501.5471,107.0803,8.955,Walking,35.41,True,88
420,Wolf,2024-01-18,11:00:00,598.9234,65.3505,4.287,Hiding,17.42,True,509
421,Deer,2024-01-18,12:00:00,265.7484,656.2449,3.585,Drinking,15.56,False,404
422,Elephant,2024-01-18,13:00:00,203.2936,603.8108,7.353,Eating,25.09,False,389
423,Monkey,2024-01-18,14:00:00,273.8091,185.9234,11.607,Hiding,25.32,False,422
424,Wolf,2024-01-18,15:00:00,623.6277,521.8988,2.188,Exploring,37.63,False,407
425,Bear,2024-01-18,16:00:00,146.0641,745.6679,8.577,Hiding,27.07,True,276
426,Bear,2024-01-18,17:00:00,720.3283,731.7059,8.049,Exploring,36.08,False,195
427,Fox,2024-01-18,18:00:00,422.6748,595.7231,9.084,Hiding,13.87,False,434
428,Monkey,2024-01-18,19:00:00,353.3479,130.4474,6.448,Exploring,11.87,True,88
429,Deer,2024-01-18,20:00:00,807.2313,304.0071,9.26,Exploring,15.85,True,616
430,Tiger,2024-01-18,21:00:00,506.0632,405.7822,0.075,Walking,36.03,True,46
431,Deer,2024-01-18,22:00:00,378.4006,788.2529,6.942,Exploring,28.72,True,649
432,Bear,2024-01-18,23:00:00,878.1547,543.8094,1.595,Walking,22.68,False,484
433,Bear,2024-01-19,00:00:00,368.2516,733.1999,7.415,Eating,17.25,False,623
434,Leopard,2024-01-19,01:00:00,859.0003,923.5095,8.998,Walking,28.54,True,356
435,Bear,2024-01-19,02:00:00,504.1987,623.9232,5.287,Walking,14.34,False,223
436,Elephant,2024-01-19,03:00:00,208.0071,237.1471,8.104,Drinking,27.59,True,107
437,Boar,2024-01-19,04:00:00,612.8182,139.5809,11.599,Resting,23.38,False,576
438,Monkey,2024-01-19,05:00:00,285.3235,0.5427,11.438,Exploring,15.84,True,268
439,Deer,2024-01-19,06:00:00,147.1551,175.6283,3.581,Chasing,12.04,True,332
440,Boar,2024-01-19,07:00:00,86.5294,269.2115,2.443,Resting,23.0,False,115
441,Wolf,2024-01-19,08:00:00,241.6973,269.7794,7.745,Chasing,38.94,True,413
442,Tiger,2024-01-19,09:00:00,736.5546,667.0819,5.784,Resting,14.12,False,47
443,Elephant,2024-01-19,10:00:00,837.9992,150.2393,1.145,Eating,10.49,False,426
444,Deer,2024-01-19,11:00:00,861.7208,435.4569,1.255,Eating,27.75,False,351
445,Boar,2024-01-19,12:00:00,270.1483,4.908,3.622,Drinking,18.78,True,24
446,Tiger,2024-01-19,13:00:00,660.9729,261.1616,11.987,Exploring,15.76,False,664
447,Leopard,2024-01-19,14:00:00,230.3541,41.0545,4.046,Drinking,26.16,True,232
448,Elephant,2024-01-19,15:00:00,622.7621,709.5597,1.048,Resting,18.67,True,703
449,Elephant,2024-01-19,16:00:00,887.211,354.3064,4.214,Exploring,21.18,False,627
450,Leopard,2024-01-19,17:00:00,40.8937,480.0964,2.584,Drinking,37.58,False,712
451,Monkey,2024-01-19,18:00:00,985.2257,761.4531,4.266,Exploring,13.15,True,111
452,Leopard,2024-01-19,19:00:00,827.0879,862.923,6.121,Chasing,39.4,False,748
453,Elephant,2024-01-19,20:00:00,761.6621,516.6735,11.207,Walking,25.66,True,382
454,Elephant,2024-01-19,21:00:00,691.3629,649.7716,0.345,Eating,20.33,True,176
455,Boar,2024-01-19,22:00:00,770.2739,735.9827,8.99,Exploring,22.81,True,332
456,Bear,2024-01-19,23:00:00,994.5954,285.3139,0.191,Drinking,15.73,False,374
457,Tiger,2024-01-20,00:00:00,770.1913,707.2611,1.253,Resting,11.55,True,485
458,Leopard,2024-01-20,01:00:00,351.6008,653.6794,4.954,Exploring,18.66,True,70
459,Tiger,2024-01-20,02:00:00,613.9219,443.0644,10.201,Running,30.67,True,192
460,Leopard,2024-01-20,03:00:00,336.923,340.7593,6.823,Walking,14.24,False,326
461,Wolf,2024-01-20,04:00:00,970.0654,973.6594,7.728,Walking,10.9,True,150
462,Elephant,2024-01-20,05:00:00,900.1397,986.3186,0.577,Resting,15.37,True,627
463,Bear,2024-01-20,06:00:00,567.6202,695.1064,9.988,Eating,38.73,True,59
464,Boar,2024-01-20,07:00:00,781.2738,384.1616,3.956,Running,34.36,False,671
465,Bear,2024-01-20,08:00:00,909.6869,751.5356,2.033,Hiding,15.22,True,352
466,Bear,2024-01-20,09:00:00,243.6003,679.2394,0.52,Drinking,22.58,False,659
467,Bear,2024-01-20,10:00:00,579.4819,544.9856,10.37,Walking,18.26,True,501
468,Tiger,2024-01-20,11:00:00,481.7163,131.8369,4.947,Eating,21.78,True,777
469,Leopard,2024-01-20,12:00:00,771.5914,946.6028,9.139,Drinking,16.76,True,408
470,Rabbit,2024-01-20,13:00:00,379.0825,232.7665,6.436,Hiding,25.31,True,723
471,Wolf,2024-01-20,14:00:00,708.9796,393.2587,6.898,Eating,39.85,True,575
472,Deer,2024-01-20,15:00:00,402.9931,342.4165,11.543,Walking,28.35,True,338
473,Bear,2024-01-20,16:00:00,111.0749,153.7553,8.002,Walking,20.95,True,749
474,Monkey,2024-01-20,17:00:00,107.1214,24.5099,7.102,Walking,25.84,True,255
475,Tiger,2024-01-20,18:00:00,119.0563,929.8018,6.669,Drinking,13.7,False,605
476,Boar,2024-01-20,19:00:00,32.5199,739.4723,6.45,Exploring,18.49,False,400
477,Deer,2024-01-20,20:00:00,532.9732,20.7139,11.564,Exploring,38.74,False,229
478,Rabbit,2024-01-20,21:00:00,671.9027,687.767,4.13,Drinking,23.92,False,524
479,Monkey,2024-01-20,22:00:00,126.7284,129.7047,0.389,Chasing,17.42,False,583
480,Rabbit,2024-01-20,23:00:00,611.858,723.9912,1.264,Resting,22.98,True,75
481,Deer,2024-01-21,00:00:00,597.7401,505.1795,9.537,Eating,38.55,False,188
482,Bear,2024-01-21,01:00:00,147.0941,977.8556,11.061,Resting,26.14,False,624
483,Monkey,2024-01-21,02:00:00,404.0826,432.3548,0.846,Eating,15.07,False,462
484,Rabbit,2024-01-21,03:00:00,755.1357,748.9467,1.134,Chasing,28.75,False,258
485,Boar,2024-01-21,04:00:00,16.756,41.3101,1.162,Eating,36.5,True,14
486,Leopard,2024-01-21,05:00:00,146.9479,935.5554,2.141,Hiding,30.46,False,350
487,Elephant,2024-01-21,06:00:00,995.8284,562.4599,1.457,Running,35.53,True,123
488,Leopard,2024-01-21,07:00:00,733.5449,314.2181,4.459,Drinking,28.45,True,719
489,Deer,2024-01-21,08:00:00,464.1303,126.8929,4.832,Eating,23.43,False,574
490,Tiger,2024-01-21,09:00:00,629.8014,640.8191,6.278,Resting,26.79,True,431
491,Elephant,2024-01-21,10:00:00,846.221,746.2934,9.45,Resting,29.6,True,618
492,Wolf,2024-01-21,11:00:00,842.3046,85.3341,6.992,Exploring,37.24,True,285
493,Boar,2024-01-21,12:00:00,324.7014,164.6603,1.053,Drinking,28.72,False,256
494,Wolf,2024-01-21,13:00:00,491.2914,385.4268,9.677,Exploring,22.14,True,740
495,Monkey,2024-01-21,14:00:00,638.0551,851.7574,8.967,Resting,28.04,True,432
496,Elephant,2024-01-21,15:00:00,71.8969,982.9311,9.202,Running,25.19,True,302
497,Wolf,2024-01-21,16:00:00,945.7966,745.0273,6.872,Hiding,18.89,False,614
498,Wolf,2024-01-21,17:00:00,432.7418,5.5791,5.038,Exploring,11.72,False,145
499,Rabbit,2024-01-21,18:00:00,370.8623,903.4575,2.043,Walking,17.61,False,670
500,Leopard,2024-01-21,19:00:00,907.1004,26.554,11.377,Hiding,37.99,True,772
501,Rabbit,2024-01-21,20:00:00,118.2866,897.1267,10.428,Hiding,23.09,True,729
502,Elephant,2024-01-21,21:00:00,39.2608,410.317,2.99,Hiding,27.03,True,739
503,Elephant,2024-01-21,22:00:00,685.0024,741.8093,3.867,Running,24.85,False,123
504,Deer,2024-01-21,23:00:00,385.003,87.0677,0.741,Drinking,30.03,True,109
505,Rabbit,2024-01-22,00:00:00,764.4758,164.9269,8.944,Walking,22.76,True,648
506,Fox,2024-01-22,01:00:00,68.5446,450.7679,7.902,Chasing,26.15,False,745
507,Leopard,2024-01-22,02:00:00,383.7571,38.5057,9.454,Chasing,26.76,True,539
508,Elephant,2024-01-22,03:00:00,235.3252,389.7567,1.247,Walking,15.23,False,313
509,Deer,2024-01-22,04:00:00,739.6065,751.9661,1.306,Walking,27.76,True,514
510,Rabbit,2024-01-22,05:00:00,227.1701,654.7129,10.21,Drinking,15.76,False,440
511,Leopard,2024-01-22,06:00:00,457.9453,351.7774,8.251,Eating,21.13,False,287
512,Rabbit,2024-01-22,07:00:00,818.8776,8.8443,3.607,Walking,20.99,False,648
513,Wolf,2024-01-22,08:00:00,915.3905,269.6768,5.35,Hiding,39.39,False,444
514,Deer,2024-01-22,09:00:00,722.6058,776.229,5.026,Walking,28.63,False,477
515,Leopard,2024-01-22,10:00:00,429.2284,340.5295,5.804,Eating,10.47,True,102
516,Bear,2024-01-22,11:00:00,571.9859,377.4969,4.514,Hiding,38.29,True,713
517,Monkey,2024-01-22,12:00:00,689.6899,74.1983,11.478,Chasing,23.77,False,470
518,Monkey,2024-01-22,13:00:00,874.9326,601.6906,4.191,Running,11.45,True,618
519,Leopard,2024-01-22,14:00:00,888.574,621.9003,4.671,Resting,18.64,False,384
520,Rabbit,2024-01-22,15:00:00,930.9695,430.8491,10.175,Hiding,26.24,True,50
521,Deer,2024-01-22,16:00:00,810.7111,760.5709,0.118,Drinking,33.37,False,191
522,Monkey,2024-01-22,17:00:00,146.7979,876.8659,9.376,Hiding,25.25,False,750
523,Deer,2024-01-22,18:00:00,747.6395,750.5388,2.806,Exploring,28.31,True,754
524,Monkey,2024-01-22,19:00:00,814.5924,544.307,7.04,Exploring,30.21,False,400
525,Wolf,2024-01-22,20:00:00,877.8714,935.6905,3.131,Resting,20.02,False,789
526,Rabbit,2024-01-22,21:00:00,924.8169,382.2043,10.465,Exploring,18.72,False,500
527,Wolf,2024-01-22,22:00:00,509.1598,654.7244,11.096,Walking,20.5,True,32
528,Monkey,2024-01-22,23:00:00,655.0927,575.2402,2.194,Exploring,39.26,False,211
529,Bear,2024-01-23,00:00:00,9.5528,841.5679,10.599,Running,22.08,True,297
530,Bear,2024-01-23,01:00:00,572.7836,499.5933,1.608,Walking,11.29,False,589
531,Wolf,2024-01-23,02:00:00,473.1984,553.4863,5.274,Drinking,36.51,False,200
532,Bear,2024-01-23,03:00:00,962.306,453.8134,0.219,Drinking,24.4,False,449
533,Monkey,2024-01-23,04:00:00,901.7093,140.518,4.71,Running,15.28,False,680
534,Leopard,2024-01-23,05:00:00,797.6039,886.4265,0.983,Walking,15.83,True,591
535,Wolf,2024-01-23,06:00:00,56.9942,861.8244,7.894,Eating,24.25,True,672
536,Tiger,2024-01-23,07:00:00,402.0288,702.4586,8.078,Hiding,27.45,False,23
537,Rabbit,2024-01-23,08:00:00,696.0422,347.7911,1.41,Resting,24.36,True,731
538,Bear,2024-01-23,09:00:00,29.6607,355.093,9.615,Hiding,20.25,False,749
539,Bear,2024-01-23,10:00:00,235.8138,36.0006,2.64,Chasing,13.59,False,495
540,Elephant,2024-01-23,11:00:00,887.5072,77.6481,3.599,Eating,35.44,True,526
541,Fox,2024-01-23,12:00:00,129.7808,513.7977,1.344,Exploring,33.04,True,645
542,Wolf,2024-01-23,13:00:00,51.3735,49.8158,10.025,Exploring,22.25,False,42
543,Boar,2024-01-23,14:00:00,580.5858,99.2202,5.976,Drinking,33.98,False,55
544,Bear,2024-01-23,15:00:00,946.4646,251.2053,10.256,Eating,26.87,False,463
545,Rabbit,2024-01-23,16:00:00,834.6247,373.6919,5.103,Walking,19.58,False,371
546,Tiger,2024-01-23,17:00:00,974.7725,489.3466,4.702,Drinking,12.9,True,606
547,Bear,2024-01-23,18:00:00,753.5232,324.5211,5.511,Hiding,11.02,False,550
548,Tiger,2024-01-23,19:00:00,437.3698,940.6848,5.831,Exploring,18.97,False,435
549,Monkey,2024-01-23,20:00:00,946.6164,950.8951,4.606,Eating,31.93,True,223
550,Monkey,2024-01-23,21:00:00,426.6333,56.0421,5.544,Resting,32.74,False,721
551,Fox,2024-01-23,22:00:00,350.0946,985.4152,5.764,Eating,22.48,False,106
552,Leopard,2024-01-23,23:00:00,448.1959,172.9046,11.889,Eating,16.67,True,526
553,Boar,2024-01-24,00:00:00,813.974,331.3749,7.568,Running,16.64,True,719
554,Elephant,2024-01-24,01:00:00,917.6935,837.0155,10.269,Drinking,27.95,True,462
555,Fox,2024-01-24,02:00:00,357.6821,687.7185,5.862,Hiding,11.59,True,491
556,Deer,2024-01-24,03:00:00,462.2475,58.2424,7.032,Eating,39.32,False,253
557,Elephant,2024-01-24,04:00:00,898.3273,774.6031,0.406,Resting,21.33,False,766
558,Wolf,2024-01-24,05:00:00,47.0437,663.2428,3.432,Hiding,25.24,False,794
559,Rabbit,2024-01-24,06:00:00,783.8687,950.4965,9.618,Running,28.83,True,630
560,Deer,2024-01-24,07:00:00,454.2178,910.0089,4.051,Drinking,16.85,True,694
561,Deer,2024-01-24,08:00:00,376.5184,975.2275,8.697,Chasing,15.81,False,402
562,Fox,2024-01-24,09:00:00,446.9213,454.8858,0.348,Hiding,15.51,True,240
563,Leopard,2024-01-24,10:00:00,418.6907,706.5072,6.694,Walking,39.46,True,435
564,Fox,2024-01-24,11:00:00,756.6186,961.9059,11.862,Walking,25.57,False,328
565,Wolf,2024-01-24,12:00:00,927.9475,2.1195,8.569,Hiding,33.51,False,300
566,Bear,2024-01-24,13:00:00,491.4558,788.9319,8.394,Exploring,22.03,False,261
567,Bear,2024-01-24,14:00:00,832.7338,53.9551,5.79,Eating,13.23,True,259
568,Leopard,2024-01-24,15:00:00,731.9445,998.9163,3.389,Hiding,27.15,True,550
569,Wolf,2024-01-24,16:00:00,330.6808,13.8816,4.965,Resting,39.97,True,274
570,Leopard,2024-01-24,17:00:00,587.3138,554.7032,6.178,Hiding,35.35,True,440
571,Tiger,2024-01-24,18:00:00,666.8157,520.9168,8.573,Eating,30.09,False,757
572,Bear,2024-01-24,19:00:00,23.4994,304.7343,1.96,Resting,18.12,False,648
573,Deer,2024-01-24,20:00:00,395.9556,732.3476,4.432,Hiding,31.87,False,750
574,Boar,2024-01-24,21:00:00,992.6382,256.9978,10.282,Resting,24.21,False,217
575,Rabbit,2024-01-24,22:00:00,637.2564,290.7855,0.112,Eating,23.74,True,730
576,Wolf,2024-01-24,23:00:00,334.2441,180.3593,9.853,Resting,10.09,True,708
577,Elephant,2024-01-25,00:00:00,250.024,714.067,0.648,Chasing,11.46,True,698
578,Leopard,2024-01-25,01:00:00,209.4816,170.0359,9.311,Walking,18.04,False,684
579,Rabbit,2024-01-25,02:00:00,401.6414,897.6727,11.879,Drinking,28.88,True,475
580,Elephant,2024-01-25,03:00:00,193.2657,287.8352,8.958,Running,24.12,False,178
581,Rabbit,2024-01-25,04:00:00,135.1862,518.6223,6.411,Chasing,19.22,False,607
582,Boar,2024-01-25,05:00:00,364.0633,475.0642,1.578,Resting,37.81,False,513
583,Elephant,2024-01-25,06:00:00,606.9997,702.3526,0.69,Chasing,24.76,False,246
